0	0	0
1	0.005	0.000818391
2	0.01	0.00163658
3	0.015	0.00245437
4	0.02	0.00327155
5	0.025	0.00408792
6	0.03	0.00490328
7	0.035	0.00571744
8	0.04	0.00653018
9	0.045	0.00734131
10	0.05	0.00815064
11	0.055	0.00895795
12	0.06	0.00976305
13	0.065	0.0105657
14	0.07	0.0113658
15	0.075	0.0121631
16	0.08	0.0129574
17	0.085	0.0137485
18	0.09	0.0145361
19	0.095	0.0153203
20	0.1	0.0161006
21	0.105	0.0168769
22	0.11	0.0176491
23	0.115	0.0184169
24	0.12	0.0191802
25	0.125	0.0199388
26	0.13	0.0206924
27	0.135	0.021441
28	0.14	0.0221842
29	0.145	0.022922
30	0.15	0.0236541
31	0.155	0.0243803
32	0.16	0.0251006
33	0.165	0.0258147
34	0.17	0.0265224
35	0.175	0.0272235
36	0.18	0.0279179
37	0.185	0.0286055
38	0.19	0.029286
39	0.195	0.0299592
40	0.2	0.0306251
41	0.205	0.0312834
42	0.21	0.031934
43	0.215	0.0325767
44	0.22	0.0332114
45	0.225	0.0338379
46	0.23	0.034456
47	0.235	0.0350657
48	0.24	0.0356667
49	0.245	0.0362588
50	0.25	0.0368421
51	0.255	0.0374162
52	0.26	0.0379811
53	0.265	0.0385367
54	0.27	0.0390827
55	0.275	0.0396191
56	0.28	0.0401457
57	0.285	0.0406624
58	0.29	0.0411691
59	0.295	0.0416656
60	0.3	0.0421519
61	0.305	0.0426277
62	0.31	0.043093
63	0.315	0.0435477
64	0.32	0.0439916
65	0.325	0.0444247
66	0.33	0.0448469
67	0.335	0.0452579
68	0.34	0.0456578
69	0.345	0.0460464
70	0.35	0.0464237
71	0.355	0.0467895
72	0.36	0.0471438
73	0.365	0.0474864
74	0.37	0.0478174
75	0.375	0.0481365
76	0.38	0.0484437
77	0.385	0.048739
78	0.39	0.0490223
79	0.395	0.0492935
80	0.4	0.0495525
81	0.405	0.0497993
82	0.41	0.0500338
83	0.415	0.0502559
84	0.42	0.0504657
85	0.425	0.050663
86	0.43	0.0508478
87	0.435	0.05102
88	0.44	0.0511797
89	0.445	0.0513267
90	0.45	0.0514611
91	0.455	0.0515828
92	0.46	0.0516917
93	0.465	0.0517879
94	0.47	0.0518713
95	0.475	0.0519419
96	0.48	0.0519997
97	0.485	0.0520447
98	0.49	0.0520768
99	0.495	0.0520961
100	0.5	0.0521026
101	0.505	0.0520961
102	0.51	0.0520768
103	0.515	0.0520447
104	0.52	0.0519997
105	0.525	0.0519419
106	0.53	0.0518713
107	0.535	0.0517879
108	0.54	0.0516917
109	0.545	0.0515828
110	0.55	0.0514611
111	0.555	0.0513267
112	0.56	0.0511797
113	0.565	0.05102
114	0.57	0.0508478
115	0.575	0.050663
116	0.58	0.0504657
117	0.585	0.0502559
118	0.59	0.0500338
119	0.595	0.0497993
120	0.6	0.0495525
121	0.605	0.0492935
122	0.61	0.0490223
123	0.615	0.048739
124	0.62	0.0484437
125	0.625	0.0481365
126	0.63	0.0478174
127	0.635	0.0474864
128	0.64	0.0471438
129	0.645	0.0467895
130	0.65	0.0464237
131	0.655	0.0460464
132	0.66	0.0456578
133	0.665	0.0452579
134	0.67	0.0448469
135	0.675	0.0444247
136	0.68	0.0439916
137	0.685	0.0435477
138	0.69	0.043093
139	0.695	0.0426277
140	0.7	0.0421519
141	0.705	0.0416656
142	0.71	0.0411691
143	0.715	0.0406624
144	0.72	0.0401457
145	0.725	0.0396191
146	0.73	0.0390827
147	0.735	0.0385367
148	0.74	0.0379811
149	0.745	0.0374162
150	0.75	0.0368421
151	0.755	0.0362588
152	0.76	0.0356667
153	0.765	0.0350657
154	0.77	0.034456
155	0.775	0.0338379
156	0.78	0.0332114
157	0.785	0.0325767
158	0.79	0.031934
159	0.795	0.0312834
160	0.8	0.0306251
161	0.805	0.0299592
162	0.81	0.029286
163	0.815	0.0286055
164	0.82	0.0279179
165	0.825	0.0272235
166	0.83	0.0265224
167	0.835	0.0258147
168	0.84	0.0251006
169	0.845	0.0243803
170	0.85	0.0236541
171	0.855	0.022922
172	0.86	0.0221842
173	0.865	0.021441
174	0.87	0.0206924
175	0.875	0.0199388
176	0.88	0.0191802
177	0.885	0.0184169
178	0.89	0.0176491
179	0.895	0.0168769
180	0.9	0.0161006
181	0.905	0.0153203
182	0.91	0.0145361
183	0.915	0.0137485
184	0.92	0.0129574
185	0.925	0.0121631
186	0.93	0.0113658
187	0.935	0.0105657
188	0.94	0.00976305
189	0.945	0.00895795
190	0.95	0.00815064
191	0.955	0.00734131
192	0.96	0.00653018
193	0.965	0.00571744
194	0.97	0.00490328
195	0.975	0.00408792
196	0.98	0.00327155
197	0.985	0.00245437
198	0.99	0.00163658
199	0.995	0.000818391
200	1	0
