0	0	0
1	0.005	0.00208782
2	0.01	0.00417512
3	0.015	0.00626139
4	0.02	0.00834611
5	0.025	0.0104288
6	0.03	0.0125089
7	0.035	0.0145859
8	0.04	0.0166593
9	0.045	0.0187286
10	0.05	0.0207933
11	0.055	0.0228529
12	0.06	0.0249068
13	0.065	0.0269546
14	0.07	0.0289957
15	0.075	0.0310297
16	0.08	0.033056
17	0.085	0.0350742
18	0.09	0.0370838
19	0.095	0.0390841
20	0.1	0.0410749
21	0.105	0.0430555
22	0.11	0.0450255
23	0.115	0.0469844
24	0.12	0.0489317
25	0.125	0.050867
26	0.13	0.0527897
27	0.135	0.0546994
28	0.14	0.0565956
29	0.145	0.0584778
30	0.15	0.0603456
31	0.155	0.0621985
32	0.16	0.0640361
33	0.165	0.0658579
34	0.17	0.0676635
35	0.175	0.0694523
36	0.18	0.0712241
37	0.185	0.0729782
38	0.19	0.0747144
39	0.195	0.0764321
40	0.2	0.078131
41	0.205	0.0798106
42	0.21	0.0814706
43	0.215	0.0831104
44	0.22	0.0847297
45	0.225	0.0863282
46	0.23	0.0879053
47	0.235	0.0894607
48	0.24	0.0909941
49	0.245	0.0925051
50	0.25	0.0939932
51	0.255	0.0954581
52	0.26	0.0968995
53	0.265	0.098317
54	0.27	0.0997102
55	0.275	0.101079
56	0.28	0.102423
57	0.285	0.103741
58	0.29	0.105034
59	0.295	0.106301
60	0.3	0.107541
61	0.305	0.108756
62	0.31	0.109943
63	0.315	0.111103
64	0.32	0.112236
65	0.325	0.113341
66	0.33	0.114418
67	0.335	0.115467
68	0.34	0.116487
69	0.345	0.117479
70	0.35	0.118442
71	0.355	0.119375
72	0.36	0.120279
73	0.365	0.121154
74	0.37	0.121998
75	0.375	0.122812
76	0.38	0.123596
77	0.385	0.12435
78	0.39	0.125073
79	0.395	0.125765
80	0.4	0.126426
81	0.405	0.127055
82	0.41	0.127654
83	0.415	0.128221
84	0.42	0.128756
85	0.425	0.129259
86	0.43	0.129731
87	0.435	0.13017
88	0.44	0.130578
89	0.445	0.130953
90	0.45	0.131296
91	0.455	0.131607
92	0.46	0.131885
93	0.465	0.13213
94	0.47	0.132343
95	0.475	0.132523
96	0.48	0.132671
97	0.485	0.132785
98	0.49	0.132867
99	0.495	0.132917
100	0.5	0.132933
101	0.505	0.132917
102	0.51	0.132867
103	0.515	0.132785
104	0.52	0.132671
105	0.525	0.132523
106	0.53	0.132343
107	0.535	0.13213
108	0.54	0.131885
109	0.545	0.131607
110	0.55	0.131296
111	0.555	0.130953
112	0.56	0.130578
113	0.565	0.13017
114	0.57	0.129731
115	0.575	0.129259
116	0.58	0.128756
117	0.585	0.128221
118	0.59	0.127654
119	0.595	0.127055
120	0.6	0.126426
121	0.605	0.125765
122	0.61	0.125073
123	0.615	0.12435
124	0.62	0.123596
125	0.625	0.122812
126	0.63	0.121998
127	0.635	0.121154
128	0.64	0.120279
129	0.645	0.119375
130	0.65	0.118442
131	0.655	0.117479
132	0.66	0.116487
133	0.665	0.115467
134	0.67	0.114418
135	0.675	0.113341
136	0.68	0.112236
137	0.685	0.111103
138	0.69	0.109943
139	0.695	0.108756
140	0.7	0.107541
141	0.705	0.106301
142	0.71	0.105034
143	0.715	0.103741
144	0.72	0.102423
145	0.725	0.101079
146	0.73	0.0997102
147	0.735	0.098317
148	0.74	0.0968995
149	0.745	0.0954581
150	0.75	0.0939932
151	0.755	0.0925051
152	0.76	0.0909941
153	0.765	0.0894607
154	0.77	0.0879053
155	0.775	0.0863282
156	0.78	0.0847297
157	0.785	0.0831104
158	0.79	0.0814706
159	0.795	0.0798106
160	0.8	0.078131
161	0.805	0.0764321
162	0.81	0.0747144
163	0.815	0.0729782
164	0.82	0.0712241
165	0.825	0.0694523
166	0.83	0.0676635
167	0.835	0.0658579
168	0.84	0.0640361
169	0.845	0.0621985
170	0.85	0.0603456
171	0.855	0.0584778
172	0.86	0.0565956
173	0.865	0.0546994
174	0.87	0.0527897
175	0.875	0.050867
176	0.88	0.0489317
177	0.885	0.0469844
178	0.89	0.0450255
179	0.895	0.0430555
180	0.9	0.0410749
181	0.905	0.0390841
182	0.91	0.0370838
183	0.915	0.0350742
184	0.92	0.033056
185	0.925	0.0310297
186	0.93	0.0289957
187	0.935	0.0269546
188	0.94	0.0249068
189	0.945	0.0228529
190	0.95	0.0207933
191	0.955	0.0187286
192	0.96	0.0166593
193	0.965	0.0145859
194	0.97	0.0125089
195	0.975	0.0104288
196	0.98	0.00834611
197	0.985	0.00626139
198	0.99	0.00417512
199	0.995	0.00208782
200	1	0
