0	0	0
1	0.005	0.00347603
2	0.01	0.00695123
3	0.015	0.0104248
4	0.02	0.0138958
5	0.025	0.0173636
6	0.03	0.0208272
7	0.035	0.0242859
8	0.04	0.0277388
9	0.045	0.0311851
10	0.05	0.034624
11	0.055	0.0380546
12	0.06	0.0414762
13	0.065	0.0448878
14	0.07	0.0482888
15	0.075	0.0516783
16	0.08	0.0550554
17	0.085	0.0584194
18	0.09	0.0617695
19	0.095	0.0651048
20	0.1	0.0684246
21	0.105	0.071728
22	0.11	0.0750143
23	0.115	0.0782826
24	0.12	0.0815322
25	0.125	0.0847623
26	0.13	0.087972
27	0.135	0.0911607
28	0.14	0.0943275
29	0.145	0.0974717
30	0.15	0.100592
31	0.155	0.103689
32	0.16	0.106761
33	0.165	0.109807
34	0.17	0.112826
35	0.175	0.115819
36	0.18	0.118783
37	0.185	0.121719
38	0.19	0.124625
39	0.195	0.127501
40	0.2	0.130347
41	0.205	0.133161
42	0.21	0.135942
43	0.215	0.138691
44	0.22	0.141406
45	0.225	0.144087
46	0.23	0.146733
47	0.235	0.149343
48	0.24	0.151917
49	0.245	0.154454
50	0.25	0.156953
51	0.255	0.159414
52	0.26	0.161836
53	0.265	0.164218
54	0.27	0.166561
55	0.275	0.168862
56	0.28	0.171123
57	0.285	0.173341
58	0.29	0.175517
59	0.295	0.17765
60	0.3	0.17974
61	0.305	0.181785
62	0.31	0.183785
63	0.315	0.185741
64	0.32	0.18765
65	0.325	0.189514
66	0.33	0.19133
67	0.335	0.1931
68	0.34	0.194822
69	0.345	0.196495
70	0.35	0.19812
71	0.355	0.199697
72	0.36	0.201223
73	0.365	0.2027
74	0.37	0.204127
75	0.375	0.205503
76	0.38	0.206829
77	0.385	0.208102
78	0.39	0.209325
79	0.395	0.210495
80	0.4	0.211613
81	0.405	0.212678
82	0.41	0.213691
83	0.415	0.21465
84	0.42	0.215556
85	0.425	0.216408
86	0.43	0.217207
87	0.435	0.217951
88	0.44	0.218641
89	0.445	0.219276
90	0.45	0.219857
91	0.455	0.220383
92	0.46	0.220854
93	0.465	0.22127
94	0.47	0.22163
95	0.475	0.221936
96	0.48	0.222185
97	0.485	0.22238
98	0.49	0.222519
99	0.495	0.222602
100	0.5	0.22263
101	0.505	0.222602
102	0.51	0.222519
103	0.515	0.22238
104	0.52	0.222185
105	0.525	0.221936
106	0.53	0.22163
107	0.535	0.22127
108	0.54	0.220854
109	0.545	0.220383
110	0.55	0.219857
111	0.555	0.219276
112	0.56	0.218641
113	0.565	0.217951
114	0.57	0.217207
115	0.575	0.216408
116	0.58	0.215556
117	0.585	0.21465
118	0.59	0.213691
119	0.595	0.212678
120	0.6	0.211613
121	0.605	0.210495
122	0.61	0.209325
123	0.615	0.208102
124	0.62	0.206829
125	0.625	0.205503
126	0.63	0.204127
127	0.635	0.2027
128	0.64	0.201223
129	0.645	0.199697
130	0.65	0.19812
131	0.655	0.196495
132	0.66	0.194822
133	0.665	0.1931
134	0.67	0.19133
135	0.675	0.189514
136	0.68	0.18765
137	0.685	0.185741
138	0.69	0.183785
139	0.695	0.181785
140	0.7	0.17974
141	0.705	0.17765
142	0.71	0.175517
143	0.715	0.173341
144	0.72	0.171123
145	0.725	0.168862
146	0.73	0.166561
147	0.735	0.164218
148	0.74	0.161836
149	0.745	0.159414
150	0.75	0.156953
151	0.755	0.154454
152	0.76	0.151917
153	0.765	0.149343
154	0.77	0.146733
155	0.775	0.144087
156	0.78	0.141406
157	0.785	0.138691
158	0.79	0.135942
159	0.795	0.133161
160	0.8	0.130347
161	0.805	0.127501
162	0.81	0.124625
163	0.815	0.121719
164	0.82	0.118783
165	0.825	0.115819
166	0.83	0.112826
167	0.835	0.109807
168	0.84	0.106761
169	0.845	0.103689
170	0.85	0.100592
171	0.855	0.0974717
172	0.86	0.0943275
173	0.865	0.0911607
174	0.87	0.087972
175	0.875	0.0847623
176	0.88	0.0815322
177	0.885	0.0782826
178	0.89	0.0750143
179	0.895	0.071728
180	0.9	0.0684246
181	0.905	0.0651048
182	0.91	0.0617695
183	0.915	0.0584194
184	0.92	0.0550554
185	0.925	0.0516783
186	0.93	0.0482888
187	0.935	0.0448878
188	0.94	0.0414762
189	0.945	0.0380546
190	0.95	0.034624
191	0.955	0.0311851
192	0.96	0.0277388
193	0.965	0.0242859
194	0.97	0.0208272
195	0.975	0.0173636
196	0.98	0.0138958
197	0.985	0.0104248
198	0.99	0.00695123
199	0.995	0.00347603
200	1	0
