0	0	0
1	0.005	0.00122981
2	0.01	0.00246613
3	0.015	0.00371545
4	0.02	0.0049843
5	0.025	0.00627921
6	0.03	0.00760673
7	0.035	0.00897344
8	0.04	0.0103859
9	0.045	0.0118509
10	0.05	0.0133749
11	0.055	0.0149647
12	0.06	0.0166271
13	0.065	0.0183688
14	0.07	0.0201966
15	0.075	0.0221174
16	0.08	0.0241379
17	0.085	0.0262651
18	0.09	0.028506
19	0.095	0.0308672
20	0.1	0.0333558
21	0.105	0.0359786
22	0.11	0.0387425
23	0.115	0.0416542
24	0.12	0.0447204
25	0.125	0.0479478
26	0.13	0.0513429
27	0.135	0.0549121
28	0.14	0.0586617
29	0.145	0.0625978
30	0.15	0.0667262
31	0.155	0.0710526
32	0.16	0.0755825
33	0.165	0.080321
34	0.17	0.0852728
35	0.175	0.0904424
36	0.18	0.0958339
37	0.185	0.101451
38	0.19	0.107297
39	0.195	0.113374
40	0.2	0.119686
41	0.205	0.126232
42	0.21	0.133015
43	0.215	0.140035
44	0.22	0.147292
45	0.225	0.154785
46	0.23	0.162512
47	0.235	0.170472
48	0.24	0.17866
49	0.245	0.187073
50	0.25	0.195707
51	0.255	0.204556
52	0.26	0.213613
53	0.265	0.222872
54	0.27	0.232324
55	0.275	0.24196
56	0.28	0.25177
57	0.285	0.261744
58	0.29	0.271871
59	0.295	0.282136
60	0.3	0.292528
61	0.305	0.303032
62	0.31	0.313632
63	0.315	0.324313
64	0.32	0.335059
65	0.325	0.345852
66	0.33	0.356674
67	0.335	0.367506
68	0.34	0.378328
69	0.345	0.389122
70	0.35	0.399867
71	0.355	0.410542
72	0.36	0.421125
73	0.365	0.431595
74	0.37	0.441931
75	0.375	0.452111
76	0.38	0.462112
77	0.385	0.471913
78	0.39	0.481491
79	0.395	0.490826
80	0.4	0.499894
81	0.405	0.508676
82	0.41	0.51715
83	0.415	0.525296
84	0.42	0.533094
85	0.425	0.540525
86	0.43	0.54757
87	0.435	0.554212
88	0.44	0.560433
89	0.445	0.566219
90	0.45	0.571553
91	0.455	0.576423
92	0.46	0.580816
93	0.465	0.584719
94	0.47	0.588123
95	0.475	0.591019
96	0.48	0.593399
97	0.485	0.595257
98	0.49	0.596588
99	0.495	0.597387
100	0.5	0.597654
101	0.505	0.597387
102	0.51	0.596588
103	0.515	0.595257
104	0.52	0.593399
105	0.525	0.591019
106	0.53	0.588123
107	0.535	0.584719
108	0.54	0.580816
109	0.545	0.576423
110	0.55	0.571553
111	0.555	0.566219
112	0.56	0.560433
113	0.565	0.554212
114	0.57	0.54757
115	0.575	0.540525
116	0.58	0.533094
117	0.585	0.525296
118	0.59	0.51715
119	0.595	0.508676
120	0.6	0.499894
121	0.605	0.490826
122	0.61	0.481491
123	0.615	0.471913
124	0.62	0.462112
125	0.625	0.452111
126	0.63	0.441931
127	0.635	0.431595
128	0.64	0.421125
129	0.645	0.410542
130	0.65	0.399867
131	0.655	0.389122
132	0.66	0.378328
133	0.665	0.367506
134	0.67	0.356674
135	0.675	0.345852
136	0.68	0.335059
137	0.685	0.324313
138	0.69	0.313632
139	0.695	0.303032
140	0.7	0.292528
141	0.705	0.282136
142	0.71	0.271871
143	0.715	0.261744
144	0.72	0.25177
145	0.725	0.24196
146	0.73	0.232324
147	0.735	0.222872
148	0.74	0.213613
149	0.745	0.204556
150	0.75	0.195707
151	0.755	0.187073
152	0.76	0.17866
153	0.765	0.170472
154	0.77	0.162512
155	0.775	0.154785
156	0.78	0.147292
157	0.785	0.140035
158	0.79	0.133015
159	0.795	0.126232
160	0.8	0.119686
161	0.805	0.113374
162	0.81	0.107297
163	0.815	0.101451
164	0.82	0.0958339
165	0.825	0.0904424
166	0.83	0.0852728
167	0.835	0.080321
168	0.84	0.0755825
169	0.845	0.0710526
170	0.85	0.0667262
171	0.855	0.0625978
172	0.86	0.0586617
173	0.865	0.0549121
174	0.87	0.0513429
175	0.875	0.0479478
176	0.88	0.0447204
177	0.885	0.0416542
178	0.89	0.0387425
179	0.895	0.0359786
180	0.9	0.0333558
181	0.905	0.0308672
182	0.91	0.028506
183	0.915	0.0262651
184	0.92	0.0241379
185	0.925	0.0221174
186	0.93	0.0201966
187	0.935	0.0183688
188	0.94	0.0166271
189	0.945	0.0149647
190	0.95	0.0133749
191	0.955	0.0118509
192	0.96	0.0103859
193	0.965	0.00897344
194	0.97	0.00760673
195	0.975	0.00627921
196	0.98	0.0049843
197	0.985	0.00371545
198	0.99	0.00246613
199	0.995	0.00122981
200	1	0
