0	0	0
1	0.005	0.000381624
2	0.01	0.000763154
3	0.015	0.0011445
4	0.02	0.00152555
5	0.025	0.00190624
6	0.03	0.00228645
7	0.035	0.0026661
8	0.04	0.00304509
9	0.045	0.00342333
10	0.05	0.00380072
11	0.055	0.00417718
12	0.06	0.00455261
13	0.065	0.00492691
14	0.07	0.0053
15	0.075	0.00567177
16	0.08	0.00604215
17	0.085	0.00641104
18	0.09	0.00677835
19	0.095	0.00714399
20	0.1	0.00750786
21	0.105	0.00786988
22	0.11	0.00822996
23	0.115	0.008588
24	0.12	0.00894393
25	0.125	0.00929765
26	0.13	0.00964908
27	0.135	0.00999813
28	0.14	0.0103447
29	0.145	0.0106887
30	0.15	0.0110301
31	0.155	0.0113688
32	0.16	0.0117047
33	0.165	0.0120376
34	0.17	0.0123676
35	0.175	0.0126946
36	0.18	0.0130184
37	0.185	0.013339
38	0.19	0.0136563
39	0.195	0.0139703
40	0.2	0.0142808
41	0.205	0.0145878
42	0.21	0.0148912
43	0.215	0.0151909
44	0.22	0.0154868
45	0.225	0.015779
46	0.23	0.0160672
47	0.235	0.0163515
48	0.24	0.0166317
49	0.245	0.0169079
50	0.25	0.0171798
51	0.255	0.0174476
52	0.26	0.017711
53	0.265	0.01797
54	0.27	0.0182247
55	0.275	0.0184748
56	0.28	0.0187203
57	0.285	0.0189613
58	0.29	0.0191976
59	0.295	0.0194291
60	0.3	0.0196558
61	0.305	0.0198777
62	0.31	0.0200947
63	0.315	0.0203067
64	0.32	0.0205137
65	0.325	0.0207157
66	0.33	0.0209125
67	0.335	0.0211042
68	0.34	0.0212907
69	0.345	0.0214719
70	0.35	0.0216478
71	0.355	0.0218184
72	0.36	0.0219836
73	0.365	0.0221434
74	0.37	0.0222977
75	0.375	0.0224465
76	0.38	0.0225898
77	0.385	0.0227275
78	0.39	0.0228596
79	0.395	0.022986
80	0.4	0.0231068
81	0.405	0.0232219
82	0.41	0.0233312
83	0.415	0.0234348
84	0.42	0.0235326
85	0.425	0.0236246
86	0.43	0.0237108
87	0.435	0.0237911
88	0.44	0.0238656
89	0.445	0.0239342
90	0.45	0.0239968
91	0.455	0.0240536
92	0.46	0.0241044
93	0.465	0.0241492
94	0.47	0.0241881
95	0.475	0.024221
96	0.48	0.024248
97	0.485	0.024269
98	0.49	0.024284
99	0.495	0.0242929
100	0.5	0.0242959
101	0.505	0.0242929
102	0.51	0.024284
103	0.515	0.024269
104	0.52	0.024248
105	0.525	0.024221
106	0.53	0.0241881
107	0.535	0.0241492
108	0.54	0.0241044
109	0.545	0.0240536
110	0.55	0.0239968
111	0.555	0.0239342
112	0.56	0.0238656
113	0.565	0.0237911
114	0.57	0.0237108
115	0.575	0.0236246
116	0.58	0.0235326
117	0.585	0.0234348
118	0.59	0.0233312
119	0.595	0.0232219
120	0.6	0.0231068
121	0.605	0.022986
122	0.61	0.0228596
123	0.615	0.0227275
124	0.62	0.0225898
125	0.625	0.0224465
126	0.63	0.0222977
127	0.635	0.0221434
128	0.64	0.0219836
129	0.645	0.0218184
130	0.65	0.0216478
131	0.655	0.0214719
132	0.66	0.0212907
133	0.665	0.0211042
134	0.67	0.0209125
135	0.675	0.0207157
136	0.68	0.0205137
137	0.685	0.0203067
138	0.69	0.0200947
139	0.695	0.0198777
140	0.7	0.0196558
141	0.705	0.0194291
142	0.71	0.0191976
143	0.715	0.0189613
144	0.72	0.0187203
145	0.725	0.0184748
146	0.73	0.0182247
147	0.735	0.01797
148	0.74	0.017711
149	0.745	0.0174476
150	0.75	0.0171798
151	0.755	0.0169079
152	0.76	0.0166317
153	0.765	0.0163515
154	0.77	0.0160672
155	0.775	0.015779
156	0.78	0.0154868
157	0.785	0.0151909
158	0.79	0.0148912
159	0.795	0.0145878
160	0.8	0.0142808
161	0.805	0.0139703
162	0.81	0.0136563
163	0.815	0.013339
164	0.82	0.0130184
165	0.825	0.0126946
166	0.83	0.0123676
167	0.835	0.0120376
168	0.84	0.0117047
169	0.845	0.0113688
170	0.85	0.0110301
171	0.855	0.0106887
172	0.86	0.0103447
173	0.865	0.00999813
174	0.87	0.00964908
175	0.875	0.00929765
176	0.88	0.00894393
177	0.885	0.008588
178	0.89	0.00822996
179	0.895	0.00786988
180	0.9	0.00750786
181	0.905	0.00714399
182	0.91	0.00677835
183	0.915	0.00641104
184	0.92	0.00604215
185	0.925	0.00567177
186	0.93	0.0053
187	0.935	0.00492691
188	0.94	0.00455261
189	0.945	0.00417718
190	0.95	0.00380072
191	0.955	0.00342333
192	0.96	0.00304509
193	0.965	0.0026661
194	0.97	0.00228645
195	0.975	0.00190624
196	0.98	0.00152555
197	0.985	0.0011445
198	0.99	0.000763154
199	0.995	0.000381624
200	1	0
