1 1   -128.71 123.652 0.356966
2 1   -77.8972 -22.4379 0.162129
3 1   -81.3538 132.251 0.310541
4 1   201.763 -5.09485 0.403654
5 1   1.8423 185.559 0.371136
6 1   264.463 -19.969 0.530431
7 1   -144.709 12.4568 0.290487
8 1   195.373 -3.00543 0.390792
9 1   -355.235 -31.1766 0.713201
10 1   -220.722 -93.481 0.479403
11 1   -36.1068 30.5736 0.0946244
12 1   -884.644 813.79 2.40404
13 1   44.0347 -115.293 0.246832
14 1   -13.8084 -593.617 1.18756
15 1   -74.4169 -242.456 0.507239
16 1   -38.4922 189.846 0.387418
17 1   589.383 332.27 1.35318
18 1   -227.064 -9.17128 0.454499
19 1   402.833 -221.61 0.919534
20 1   99.0239 -60.969 0.232577
21 1   -104.545 -50.8008 0.232469
22 1   -668.449 -34.0986 1.33864
23 1   2.56743 -58.9394 0.117991
24 1   186.899 -92.2849 0.416882
25 1   195.411 -397.004 0.88498
26 1   430.784 -323.458 1.0774
27 1   33.2263 -97.6766 0.206346
28 1   -81.279 -210.353 0.45102
29 1   -542.481 -3.61456 1.08499
30 1   280.151 -847.881 1.78593
31 1   32.3317 189.1 0.383688
32 1   -103.684 83.4632 0.266207
33 1   218.98 -80.69 0.466746
34 1   135.527 100.481 0.337426
35 1   30.1575 -273.781 0.550873
36 1   -175.188 107.689 0.41128
37 1   -5.6982 -156.95 0.314107
38 1   -301.828 -78.4227 0.623699
39 1   -119.217 -488.127 1.00495
40 1   103.443 -274.005 0.585762
41 1   -16980.2 -9424.99 38.8411
42 1   -21.7608 -165.997 0.334835
43 1   -135.664 -116.794 0.358026
44 1   -150.027 655.743 1.34537
45 1   201.257 59.6394 0.419816
46 1   -125.693 164.844 0.414595
47 1   278.5 34.9278 0.561363
48 1   93.7947 289.299 0.608248
49 1   31.2384 -209.779 0.424184
50 1   122.025 665.458 1.35311
1 2   5.26206 -22.3066 0.0458376
2 2   56.2659 -47.5436 0.147326
3 2   -157.672 -227.984 0.554391
4 2   665.799 2810.05 5.77569
5 2   -243.124 346.024 0.845794
6 2   -28.8824 -147.855 0.301299
7 2   119.968 -122.481 0.342894
8 2   -64.6172 -1527.7 3.05814
9 2   89.7434 -104.941 0.276163
10 2   144.651 69.944 0.321348
11 2   -128.928 338.681 0.724783
12 2   70.5264 43.615 0.165846
13 2   232.013 70.039 0.484709
14 2   157.643 -88.3353 0.36141
15 2   122.496 -10.8494 0.245952
16 2   -46.9088 -567.475 1.13882
17 2   266.912 1124.21 2.31093
18 2   -20.3025 -15.6294 0.0512433
19 2   -298.821 3.47525 0.597682
20 2   -32.4319 -81.0867 0.174664
21 2   -0.935207 -1.65414 0.00380042
22 2   -187.997 -61.5558 0.395636
23 2   -236.663 -651.992 1.38723
24 2   10.3509 22.4633 0.0494669
25 2   462.856 -192.359 1.00247
26 2   -150.684 65.9806 0.328994
27 2   -155.815 0.487996 0.311631
28 2   4.38202 -286.718 0.573503
29 2   -399.333 -2413.58 4.89279
30 2   -118.488 69.3155 0.274548
31 2   -316.133 76.5787 0.650553
32 2   449.209 228.585 1.00805
33 2   47.422 63.6594 0.158762
34 2   -1118.67 -585.569 2.52532
35 2   -204.594 507.667 1.09469
36 2   163.205 -288.727 0.663323
37 2   192.016 6.39852 0.384246
38 2   -70.198 -211.47 0.445634
39 2   150.873 58.11 0.323354
40 2   77.2013 68.0035 0.205762
41 2   -37.7861 -129.698 0.270179
42 2   -36.3587 -201.319 0.409152
43 2   -52.7959 38.7435 0.130973
44 2   11.9461 56.1406 0.114795
45 2   -66.6367 -115.959 0.267484
46 2   252.004 321.255 0.816605
47 2   -744.787 -68.5025 1.49586
48 2   -137.563 -166.427 0.43184
49 2   238.543 24.5863 0.479614
50 2   -157.046 214.854 0.532262
1 3   164.867 -348.805 0.771611
2 3   359.718 -63.632 0.730606
3 3   -35.9217 -249.896 0.504929
4 3   -62.5706 -50.1538 0.160381
5 3   3.23569 -43.8431 0.0879246
6 3   -569.186 -1172.77 2.60718
7 3   29.389 -88.4934 0.186492
8 3   127.775 -122.151 0.353538
9 3   -134.444 -258.196 0.582203
10 3   5.08671 -66.8866 0.134159
11 3   -235.495 313.429 0.78408
12 3   -13.4545 -65.4733 0.133683
13 3   -28.2461 65.432 0.142537
14 3   103.053 -10.4634 0.207165
15 3   -74.0319 -85.4156 0.226067
16 3   -132.638 53.3152 0.285905
17 3   242.746 -495.616 1.10374
18 3   -19.1648 250.68 0.502823
19 3   -223.567 83.2462 0.477125
20 3   -178.992 -286.906 0.676322
21 3   79.2367 53.4464 0.191154
22 3   -347.554 -151.034 0.757905
23 3   -96.5443 91.1648 0.26557
24 3   185.4 -66.9964 0.394268
25 3   -879.313 -283.254 1.84762
26 3   -30.5396 46.7273 0.111644
27 3   -180.851 -364.611 0.813999
28 3   -17.419 -110.549 0.223826
29 3   -65.9066 12.1316 0.134028
30 3   -119.586 126.103 0.347579
31 3   43.7095 266.444 0.540011
32 3   -97.3318 -30.8708 0.20422
33 3   -338.543 398.805 1.04625
34 3   -105.017 -62.0862 0.243994
35 3   -80.7738 -293.763 0.609332
36 3   55.5982 -44.1314 0.141968
37 3   69.7929 152.378 0.335203
38 3   19.1163 73.2695 0.151445
39 3   -353.205 33.6237 0.709605
40 3   129.679 63.0602 0.288397
41 3   -726.631 -143.345 1.48127
42 3   -21.3766 -421.658 0.844399
43 3   18.4186 477.729 0.956168
44 3   -9.79108 -486.712 0.973621
45 3   51.6881 -144.133 0.306242
46 3   -166.231 -291.589 0.671288
47 3   135.68 -33.2992 0.279413
48 3   1029.01 635.498 2.41886
49 3   103.61 146.295 0.358537
50 3   -32.4807 -15.6798 0.0721346
