1 1   11.3959 -20.4246 0.0467773
2 1   -384.252 -278.647 0.949302
3 1   -134.117 154.381 0.409004
4 1   88.9839 -138.337 0.32897
5 1   222.679 -101.289 0.489267
6 1   -3694.34 -2033.94 8.43446
7 1   -158.962 -197.62 0.507239
8 1   -95.3005 -28.5592 0.198975
9 1   2019.45 -2315.86 6.14536
10 1   17.4418 -80.2704 0.164287
11 1   -33.6371 -243.573 0.49177
12 1   -97.297 -281.412 0.595514
13 1   -16.1523 -222.386 0.445944
14 1   356.492 -188.506 0.806526
15 1   229.328 -134.075 0.531291
16 1   226.944 -50.3436 0.464921
17 1   -19.5236 254.438 0.510372
18 1   -49.5437 30.2767 0.116125
19 1   9.93734 -170.955 0.342488
20 1   -142.636 156.441 0.42341
21 1   53.9587 56.869 0.156788
22 1   80.0017 -98.9614 0.254508
23 1   -65.829 19.9611 0.137578
24 1   -392.18 107.67 0.813384
25 1   -145.436 66.4805 0.31982
26 1   -683.314 -371.801 1.55583
27 1   -116.712 -95.0349 0.30102
28 1   243.013 68.1468 0.504775
29 1   -72.6156 -50.7104 0.177139
30 1   -69.3001 186.895 0.398659
31 1   150.354 -163.097 0.443653
32 1   -99.2194 -110.282 0.296693
33 1   -281.092 -28.2601 0.565019
34 1   83.1379 83.4538 0.235597
35 1   151.636 -16.2585 0.30501
36 1   186.326 762.757 1.57037
37 1   86.8976 220.036 0.473147
38 1   -112.169 -17.0344 0.226911
39 1   -513.481 -1126.1 2.47529
40 1   22.6743 -164.174 0.331465
41 1   -73.6268 15.5726 0.150511
42 1   -101.151 -220.723 0.485593
43 1   2020.39 4526.86 9.91453
44 1   -94.7678 -157.537 0.367689
45 1   -78.9109 -145.11 0.330356
46 1   -328.598 328.19 0.928838
47 1   108.745 19.1291 0.22083
48 1   -311.973 -189.36 0.729889
49 1   123.645 113.803 0.336091
50 1   71.434 17.124 0.146916
1 2   42.3283 213.059 0.434447
2 2   -455.009 413.96 1.23028
3 2   -128.205 62.0144 0.284832
4 2   60.9054 -6.32428 0.122466
5 2   357.127 190.305 0.809335
6 2   -863.512 -24.6768 1.72773
7 2   99.1424 -29.4866 0.206869
8 2   -71.719 24.2823 0.151436
9 2   178.072 -165.853 0.486691
10 2   294.584 -256.615 0.781361
11 2   -196.817 -288.596 0.698641
12 2   136.653 -75.3004 0.312052
13 2   428.659 -151.523 0.909303
14 2   -107.474 -204.632 0.462277
15 2   1.24386 -57.6074 0.115242
16 2   130.746 94.6378 0.322805
17 2   -87.5255 89.8334 0.250845
18 2   -44.0713 -25.1273 0.101462
19 2   211.776 54.7736 0.437489
20 2   814.625 -371.536 1.7907
21 2   -499.852 -674.276 1.67869
22 2   62.8663 -0.0843537 0.125733
23 2   66.4741 229.65 0.478155
24 2   4.0897 152.119 0.304349
25 2   -264.552 -58.1419 0.541731
26 2   286.921 -127.018 0.627557
27 2   -29.125 155.935 0.317264
28 2   62.5076 -626.076 1.25838
29 2   28.1432 237.471 0.478265
30 2   215.141 92.4223 0.468305
31 2   68.682 114.004 0.266189
32 2   -671.288 243.045 1.42786
33 2   -391.941 1189.14 2.50414
34 2   322.858 29.875 0.648475
35 2   0.19602 -331.99 0.663981
36 2   443.707 508.272 1.34939
37 2   -387.524 -239.294 0.910905
38 2   -150.699 -429.751 0.910816
39 2   201.04 82.9339 0.43495
40 2   96.0639 -215.664 0.472184
41 2   -48.1062 -457.634 0.920312
42 2   -408.708 342.646 1.06667
43 2   -59.3038 83.3689 0.20462
44 2   -407.425 497.331 1.28582
45 2   4362.78 -5234.99 13.6292
46 2   -272.479 -208.564 0.686277
47 2   -568.559 -347.672 1.33287
48 2   288.706 -187.917 0.688952
49 2   149.932 -103.194 0.364025
50 2   -64.3761 -322.948 0.658605
1 3   309.663 27.0566 0.621685
2 3   864.368 97.0903 1.73961
3 3   -77.361 73.1135 0.212888
4 3   -142.252 1.20887 0.284515
5 3   -13.8878 -43.127 0.0906159
6 3   608.533 -438.627 1.50027
7 3   -505.764 -89.3243 1.02718
8 3   -439.206 -318.881 1.08552
9 3   98.3259 107.388 0.291206
10 3   487.537 -141.795 1.01548
11 3   -38.425 -52.753 0.130527
12 3   115.853 -301.21 0.645444
13 3   75.2102 -155.404 0.345294
14 3   -600.271 597.571 1.69401
15 3   -571.489 -192.094 1.20582
16 3   140.116 -150.339 0.41102
17 3   71.1394 -69.2044 0.198495
18 3   236.775 -232.703 0.663966
19 3   98.2441 17.6842 0.199646
20 3   129.443 260.058 0.580984
21 3   -23.8697 -23.1104 0.0664486
22 3   93.5261 225.728 0.488672
23 3   -192.167 -26.1299 0.387871
24 3   -522.393 -239.04 1.14897
25 3   -181.194 317.118 0.730465
26 3   -144.211 867.743 1.75929
27 3   -145.464 444.197 0.934817
28 3   -2755.39 -70.9342 5.51261
29 3   54.0476 -26.1901 0.120118
30 3   27.0516 61.5463 0.134458
31 3   -125.961 13.5268 0.253371
32 3   -63.2315 157.778 0.339954
33 3   -292.984 146.27 0.654933
34 3   -309.274 -107.811 0.655053
35 3   -57.6874 -110.725 0.249703
36 3   41.7581 -106.891 0.229516
37 3   119.917 175.924 0.425813
38 3   -200.051 441.423 0.969277
39 3   -192.122 64.7354 0.405471
40 3   451.721 48.2941 0.90859
41 3   177.076 -120.409 0.428272
42 3   541.028 508.193 1.48455
43 3   -51.324 540.618 1.0861
44 3   91.9847 -133.085 0.323561
45 3   137.759 108.769 0.351045
46 3   -189.05 124.614 0.452852
47 3   -226.348 28.6947 0.456319
48 3   1579.49 793.453 3.53517
49 3   348.731 -549.202 1.30113
50 3   261.829 243.865 0.715611
1 4   -72.1939 34.4835 0.160013
2 4   -162.314 481.09 1.01547
3 4   -69.3072 -113.914 0.266683
4 4   207.45 -257.331 0.661074
5 4   88.044 159.835 0.364961
6 4   74.8775 438.018 0.888745
7 4   485.52 1825.05 3.77705
8 4   -156.67 105.364 0.377608
9 4   -1137.14 354.155 2.38203
10 4   -11.5956 -165.348 0.331507
11 4   -290.765 107.471 0.619981
12 4   -72.3506 -76.9252 0.211207
13 4   76.9425 223.872 0.47345
14 4   -241.033 142.012 0.559515
15 4   9.21243 -1262.75 2.52556
16 4   -96.6349 -96.7086 0.273429
17 4   16.8286 -101.544 0.205859
18 4   -58.972 -349.95 0.709768
19 4   -244.646 -959.34 1.98009
20 4   23.0057 380.391 0.762172
21 4   50.0429 -251.869 0.513585
22 4   -108.349 -147.566 0.366142
23 4   -21.9115 41.6341 0.0940959
24 4   -351.96 899.865 1.93249
25 4   143.521 -234.805 0.550387
26 4   -69.4449 378.307 0.769257
27 4   -15.4104 -85.018 0.172807
28 4   -68.0016 74.3825 0.201564
29 4   -218.198 489.222 1.07135
30 4   283.061 40.1859 0.571799
31 4   -140.555 -109.326 0.356134
32 4   -382.081 -759.752 1.70083
33 4   208.177 -10.3094 0.416865
34 4   104.334 302.709 0.64037
35 4   678.82 26.6301 1.35868
36 4   -84.2878 149.288 0.342878
37 4   -435.212 -125.876 0.906099
38 4   -73.3027 233.377 0.489237
39 4   107.091 299.48 0.636102
40 4   419.238 -306.223 1.03833
41 4   -134.582 27.8046 0.274849
42 4   -247.659 -196.32 0.632066
43 4   -67.1493 17.4715 0.13877
44 4   -76.0781 -279.242 0.578841
45 4   -313.51 -77.9091 0.646091
46 4   -161.442 38.0516 0.331731
47 4   -97.4065 167.118 0.386867
48 4   -124.844 393.725 0.826088
49 4   179.828 104.215 0.415687
50 4   -131.07 190.094 0.461801
1 5   -124.798 -90.9111 0.3088
2 5   -243.785 342.352 0.840561
3 5   108.548 26.7066 0.223571
4 5   -31.6441 57.2165 0.130768
5 5   51.4581 -93.8115 0.213996
6 5   -3.08934 324.24 0.64851
7 5   -32.1909 -62.3398 0.140321
8 5   -55.3987 -69.2336 0.177339
9 5   -68.7375 231.639 0.483245
10 5   130.569 233.043 0.534256
11 5   -19.4322 590.983 1.18261
12 5   -74.3064 -157.21 0.347773
13 5   157.332 -158.874 0.447187
14 5   -46.9672 97.5808 0.216591
15 5   200.808 -340.439 0.7905
16 5   341.549 -77.8813 0.700632
17 5   168.726 -222.815 0.558982
18 5   211.579 -92.7938 0.462066
19 5   170.762 185.003 0.503529
20 5   173.979 -697.673 1.43808
21 5   4978.36 -8866.03 20.3362
22 5   -342.343 -382.518 1.02668
23 5   103.283 -17.831 0.209621
24 5   141.705 94.8292 0.341015
25 5   -172.441 -343.716 0.769096
26 5   -133.674 -391.214 0.826842
27 5   164.035 263.838 0.621347
28 5   -352.138 720.13 1.60323
29 5   -776.249 -1780.38 3.8845
30 5   113.051 46.3019 0.244331
31 5   207.273 -166.363 0.53156
32 5   1047.25 -135.603 2.11198
33 5   -110.356 42.932 0.236826
34 5   -25.2946 -466.286 0.933943
35 5   147.561 127.324 0.389799
36 5   562.11 303.975 1.27807
37 5   -0.953298 221.17 0.442344
38 5   89.4539 -112.213 0.28701
39 5   20.3933 -55.8932 0.118995
40 5   -275.289 -18.0435 0.551758
41 5   -107.246 1627.45 3.26196
42 5   79.7508 -155.551 0.349607
43 5   -98.286 -776.893 1.56617
44 5   -90.3556 179.361 0.401669
45 5   -71.8076 95.3713 0.238764
46 5   -159.156 -76.9943 0.353602
47 5   440.808 -244.116 1.00778
48 5   -802.123 -45.0113 1.60677
49 5   40.8504 55.4546 0.137753
50 5   -3.49014 157.996 0.31607
1 6   -151.57 -214.106 0.524652
2 6   364.267 -121.805 0.768185
3 6   -7.04403 -111.673 0.22379
4 6   423.548 -489.335 1.29436
5 6   158.108 -42.3296 0.327353
6 6   -59.1454 9.93545 0.119948
7 6   16.3203 -36.0105 0.0790724
8 6   -95.8611 -194.923 0.434438
9 6   -86.9745 -12.4366 0.175718
10 6   -254.536 222.264 0.675841
11 6   61.4135 -72.6052 0.190191
12 6   85.0657 72.0964 0.223016
13 6   -719.79 300.505 1.56
14 6   -37.845 -214.422 0.435472
15 6   124.564 -75.0104 0.290812
16 6   152.698 295.429 0.665115
17 6   263.119 -297.406 0.794184
18 6   -62.4517 -107.469 0.248595
19 6   -21.4762 -62.7472 0.132641
20 6   -85.2039 -36.3723 0.185285
21 6   -79.9695 -134.646 0.313207
22 6   101.218 -793.522 1.5999
23 6   -194.615 -78.8278 0.419947
24 6   -228.793 14.6185 0.45852
25 6   126.091 278.651 0.611704
26 6   -95.53 -129.421 0.321719
27 6   -136.298 -0.417649 0.272597
28 6   0.373724 267.186 0.534373
29 6   143.699 2.80806 0.287452
30 6   -8.2667 -98.1553 0.197006
31 6   -2657.94 678.81 5.4865
32 6   -224.102 296.271 0.742963
33 6   -15.2564 -27.9794 0.0637371
34 6   339.69 -253.671 0.847911
35 6   -594.509 -49.2245 1.19309
36 6   427.902 126.687 0.892524
37 6   166.285 430.272 0.922572
38 6   -411.965 30.8835 0.826241
39 6   112.214 301.774 0.643924
40 6   -102.805 -205.734 0.45998
41 6   58.4989 -258.896 0.530847
42 6   173.158 -101.92 0.401852
43 6   203.774 197.474 0.567521
44 6   81.5692 136.966 0.31883
45 6   445.114 -369.312 1.15675
46 6   255.443 -976.214 2.01816
47 6   -240.216 58.3365 0.494397
48 6   306.563 -363.468 0.950979
49 6   -268.051 -663.359 1.43094
50 6   149.145 254.913 0.590677
1 7   -569.889 -346.919 1.33436
2 7   -196.123 -132.945 0.473873
3 7   6.88504 34.3774 0.0701201
4 7   -670.823 -1446.08 3.1882
5 7   -743.854 -314.459 1.61518
6 7   112.721 65.6079 0.260849
7 7   -316.794 -126.072 0.681917
8 7   41.5963 -74.0464 0.16986
9 7   -133.42 217.99 0.511158
10 7   -195.289 11.2535 0.391226
11 7   -120.046 -181.264 0.434824
12 7   -178.755 -49.5394 0.370985
