1 1   91.6721 91.6721 0.259288
2 1   -107.368 -94.933 0.286636
3 1   165.3 -178.258 0.48621
4 1   12.7899 12.0625 0.0351617
5 1   -144.379 -27.7503 0.294043
6 1   11.3636 -131.784 0.264547
7 1   128.885 832.764 1.68536
8 1   -271.596 -139.471 0.610627
9 1   -50.6929 -283.034 0.575076
10 1   103.449 22.3801 0.211685
11 1   210.972 -210.291 0.595758
12 1   -117.267 -114.869 0.328306
13 1   -391.023 57.7516 0.790529
14 1   195.333 469.652 1.01731
15 1   47.0964 -78.0823 0.182372
16 1   136.063 -204.321 0.49096
17 1   -206.275 27.9185 0.416311
18 1   112.784 263.958 0.574087
19 1   5.07118 -37.1357 0.0749607
20 1   -39.6176 -195.006 0.397979
21 1   382.402 -342.976 1.02735
22 1   659.473 134.652 1.34616
23 1   -11.5001 15.9526 0.0393313
24 1   -408.051 327.226 1.0461
25 1   -387.597 32.1764 0.777861
26 1   719.458 -1089.19 2.61071
27 1   360.206 37.9269 0.724395
28 1   41.47 -13.7258 0.0873649
29 1   390.955 -60.5371 0.791228
30 1   277.173 50.549 0.56349
31 1   62.5969 -239.189 0.49449
32 1   -106.303 309.935 0.655316
33 1   94.6367 191.819 0.427788
34 1   266.457 335.027 0.856137
35 1   11.8745 -114.183 0.229598
36 1   -116.475 1750.92 3.50958
37 1   -73.2527 -58.1791 0.187091
38 1   215.227 -209.719 0.601015
39 1   -124.609 -27.5939 0.255256
40 1   -589.207 -60.1758 1.18454
41 1   6.97447 242.368 0.484937
42 1   -84.2921 -22.0317 0.174248
43 1   142.853 -281.094 0.630621
44 1   -120.609 34.5239 0.250905
45 1   528.725 294.938 1.21085
46 1   -58.4485 -102.879 0.236645
47 1   -33.1521 519.828 1.04177
48 1   -21.3766 100.02 0.204557
49 1   -198.545 -27.1484 0.400785
50 1   140.789 -61.3111 0.30712
1 2   -112.978 67.7754 0.263497
2 2   -367.503 -131.314 0.780518
3 2   -91.4473 102.487 0.274709
4 2   -57.8754 156.198 0.333151
5 2   -4.16999 -500.948 1.00193
6 2   101.85 37.3791 0.216985
7 2   12.8116 134.694 0.270605
8 2   33.5324 199.785 0.405159
9 2   -157.933 -193.726 0.499891
10 2   -266.839 312.383 0.821671
11 2   -91.4637 -194.824 0.43045
12 2   34.2045 -33.7799 0.0961464
13 2   -153.455 -364.937 0.791776
14 2   -94.4139 -190.82 0.425798
15 2   837.15 885.899 2.43773
16 2   -154.564 82.4845 0.350393
17 2   -244.743 77.613 0.513509
18 2   -1534.98 986.733 3.64956
19 2   45.3289 -28.9673 0.107588
20 2   -209.254 -639.408 1.34555
21 2   -137.033 -262.693 0.592573
22 2   -75.3102 -79.011 0.218306
23 2   -247.805 724.581 1.53157
24 2   17.6611 121.018 0.2446
25 2   171.056 -365.138 0.806439
26 2   2218.02 1751.95 5.65294
27 2   8.79398 108.932 0.218572
28 2   50.411 53.1459 0.146503
29 2   -750.653 -1353.98 3.09628
30 2   60.6866 96.0478 0.227227
31 2   91.5742 -230.928 0.496845
32 2   68.7474 -247.575 0.513885
33 2   152.915 168.835 0.45558
34 2   223.476 -54.7423 0.460167
35 2   -16.167 -246.443 0.493945
36 2   -512.813 927.661 2.11994
37 2   -682.213 67.8106 1.37115
38 2   129.796 -62.9126 0.288478
39 2   -157.45 19.9101 0.317407
40 2   10.433 -39.6549 0.0820087
41 2   62.3987 65.4274 0.180824
42 2   507.066 -28.4468 1.01573
43 2   -126.138 -127.818 0.359156
44 2   636.947 141.613 1.305
45 2   158.568 -59.8892 0.339002
46 2   327.684 -81.5861 0.675376
47 2   -363.684 14.5566 0.72795
48 2   -54.2748 -55.7376 0.155595
49 2   -69.97 206.384 0.435845
50 2   -2199.73 -1491.7 5.31563
1 3   -131.476 427.092 0.893741
2 3   -126.919 222.784 0.512801
3 3   481.544 -67.2427 0.972432
4 3   -42.103 508.432 1.02034
5 3   88.1569 -84.8834 0.24476
6 3   -24.062 259.092 0.520415
7 3   -16.823 195.27 0.391987
8 3   -614.639 -152.592 1.26659
9 3   18.8359 -400.587 0.80206
10 3   65.6157 -176.208 0.376058
11 3   83.9584 325.657 0.672611
12 3   -104.303 -270.509 0.579843
13 3   -17.0808 -123.219 0.248794
14 3   -377.608 85.3126 0.77425
15 3   -67.8199 -97.9004 0.238193
16 3   735.667 272.939 1.56933
17 3   128032 285648 626.058
18 3   60.4401 -264.769 0.543159
19 3   -188.474 -176.476 0.516396
20 3   40.4737 3.30948 0.0812176
