1 1   -93.9311 -171.127 0.390423
2 1   -36.2128 -142.053 0.293192
3 1   17.4381 45.1841 0.0968646
4 1   -20.0772 -116.231 0.235904
5 1   -104.508 -117.946 0.315171
6 1   5.90357 -115.935 0.232171
7 1   -329.632 38.5031 0.663747
8 1   109.83 -57.5214 0.247963
9 1   -207.591 -267.701 0.677518
10 1   -1597.8 441.153 3.31516
11 1   67.3807 -450.918 0.911848
12 1   -67.9688 149.607 0.328646
13 1   595.855 1410.69 3.06275
14 1   -110.694 -167.082 0.400848
15 1   225.482 124.291 0.514938
16 1   286.327 -102.842 0.608472
17 1   -24.6254 133.271 0.271053
18 1   221.791 -79.1146 0.470958
19 1   453.493 -26.6891 0.908555
20 1   71.3114 -153.275 0.338104
21 1   171.466 181.758 0.499747
22 1   -70.2063 -297.543 0.611427
23 1   124.968 94.3221 0.313136
24 1   43.0242 -100.838 0.219266
25 1   206.771 26.7743 0.416995
26 1   -99.476 -41.6741 0.215705
27 1   -130.103 -80.595 0.306087
28 1   296.668 -171.2 0.685045
29 1   197.318 -44.0805 0.404364
30 1   -49.7989 -86.3642 0.199386
31 1   -288.021 241.218 0.751379
32 1   176.158 -280.444 0.662361
33 1   24.2623 -22.1957 0.0657664
34 1   32.2536 62.9724 0.141504
35 1   -529.876 45.3945 1.06363
36 1   2188.6 3869.51 8.89114
37 1   39.8836 -32.3321 0.102685
38 1   -127.36 138.015 0.375599
39 1   -351.834 -206.455 0.81587
40 1   26.2207 -119.693 0.245062
41 1   208.488 -134.575 0.496297
42 1   147.157 16.0005 0.296049
43 1   -487.514 373.484 1.22827
44 1   3.22548 -120.856 0.241798
45 1   313.895 -244.996 0.796374
46 1   212.644 -134.082 0.502774
47 1   -22.5511 213.166 0.428711
48 1   -5659.87 1179.73 11.563
49 1   35.2666 -151.925 0.311929
50 1   -195.433 148.862 0.491341
1 2   -41.69 69.2591 0.161677
2 2   7384.76 -17429 37.8579
3 2   109.097 -129.918 0.339298
4 2   -267.279 -333.569 0.854885
5 2   -93.3578 201.095 0.443419
6 2   -88.0518 -1.92679 0.176146
7 2   -255.328 -421.025 0.984794
8 2   -307.121 -37.6244 0.618834
9 2   -216.249 -40.7557 0.440112
10 2   14.7934 215.099 0.431213
11 2   -394.49 -170.432 0.859464
