1 1   -3.77428 -57.7451 0.115737
2 1   35.9576 -60.6142 0.140954
3 1   -110.043 -234.067 0.517289
4 1   170.21 152.755 0.457407
5 1   -116.549 -193.968 0.452579
6 1   326.689 -12268.2 24.5452
7 1   -258.794 149.448 0.597693
8 1   -229.349 -115.239 0.513345
9 1   -5213.6 8144.73 19.341
10 1   -8.9412 -145.376 0.291301
11 1   -28.371 172.344 0.349327
12 1   87.567 4.04547 0.175321
13 1   -229.563 -7.15175 0.459349
14 1   -215.342 -436.215 0.972945
15 1   -336.236 284.376 0.880737
16 1   -365.987 201.333 0.83542
17 1   -104.031 -147.742 0.361387
18 1   -155.267 -59.2916 0.332406
19 1   -14.6902 -164.254 0.329818
20 1   97.8144 44.0491 0.21455
21 1   -8.26966 -56.3436 0.113894
22 1   217.295 224.713 0.625181
23 1   -11.4147 99.4667 0.200239
24 1   53.7315 -58.7854 0.159283
25 1   -476.357 -350.065 1.18231
26 1   -26.7648 -55.3594 0.12298
27 1   -79.0853 -8.03031 0.158984
28 1   -36.1142 -53.7608 0.129529
29 1   -58.4807 -88.8735 0.212777
30 1   -57.5307 -22.9714 0.123895
31 1   2309.2 539.922 4.74295
32 1   -68.2487 232.046 0.483749
33 1   -786.845 14.1273 1.57394
34 1   -296.968 190.448 0.705579
35 1   -2.4783 367.032 0.734081
36 1   330.791 -56.125 0.671038
37 1   -228.311 103.54 0.501383
38 1   193.818 -152.23 0.492907
39 1   72.5544 78.9276 0.214417
40 1   -241.703 -275.873 0.733557
41 1   333.26 92.9138 0.69194
42 1   -284.888 -5.62751 0.569887
43 1   522.097 -421.226 1.34167
44 1   319.17 89.0719 0.662732
45 1   -310.937 -113.831 0.662236
46 1   61.9888 -115.245 0.261718
47 1   88.4293 -3.1435 0.17697
48 1   163.609 -27.4512 0.331792
49 1   -84.8536 -243.217 0.515188
50 1   49.4184 -46.2594 0.135383
1 2   133.95 -60.5863 0.29403
2 2   -53.6047 92.7822 0.214308
3 2   -839.487 -356.974 1.82447
4 2   128.785 29.1407 0.264081
5 2   -56.7127 -70.7486 0.181347
6 2   -82.2122 217.226 0.464526
7 2   222.214 321.741 0.78204
8 2   60.0007 -83.704 0.205975
9 2   434.092 -252.885 1.00476
10 2   -409.356 266.892 0.97735
11 2   -125.022 -64.3235 0.281198
12 2   -148.301 -240.891 0.565762
13 2   -254.592 288.503 0.769549
14 2   -98.349 -438.559 0.898904
15 2   152.293 246.974 0.580308
16 2   -3248.53 1965.6 7.59383
17 2   -88.3963 -82.8926 0.242364
18 2   -27.1178 -179.593 0.363258
19 2   5055.45 -866.759 10.2584
20 2   -64.4699 242.517 0.50188
21 2   198.344 -170.837 0.523548
22 2   -10.1272 -125.521 0.251857
23 2   904.614 -552.949 2.12045
24 2   136.478 -126.574 0.372274
25 2   -358.15 -270.745 0.897941
26 2   -639.499 -755.977 1.98036
27 2   0.585713 40.7304 0.0814692
28 2   719.677 -157.53 1.47343
29 2   38.3857 -187.684 0.383138
30 2   -135.77 122.152 0.365265
31 2   -543.107 -193.222 1.15291
32 2   109.881 -319.767 0.676238
33 2   -96.3169 296.098 0.622739
34 2   -356.254 247.363 0.867423
35 2   228.816 38.9109 0.464203
36 2   -129.361 -100.473 0.327592
37 2   112.359 -33.4063 0.23444
38 2   114.487 -143.376 0.366955
39 2   -118.125 336.324 0.71293
40 2   276.997 -4.9387 0.554083
41 2   -156.788 203.399 0.51363
42 2   -155.466 119.092 0.391677
43 2   -808.812 329.762 1.74691
44 2   -141.207 -426.746 0.899002
45 2   -68.1495 49.9739 0.169018
46 2   -297.714 20.7488 0.596872
47 2   171.974 -209.91 0.542724
48 2   86.762 -142.107 0.332998
49 2   1223.69 -131.435 2.46146
50 2   131.855 429.114 0.89783
1 3   -114.794 -171.099 0.41208
2 3   -159.194 -280.272 0.644654
3 3   -11.1424 -109.234 0.219602
4 3   156.93 -66.7268 0.341054
5 3   -117.153 0.773621 0.234312
6 3   200.217 32.0989 0.405547
7 3   52.8586 20.6908 0.113528
8 3   522.282 -1183.09 2.5865
9 3   392.732 188.936 0.871631
10 3   341.771 -135.511 0.735311
11 3   72.7084 -102.202 0.250852
12 3   -20.4881 35.4403 0.0818726
13 3   368.88 998.731 2.12935
14 3   18.096 -512.762 1.02616
15 3   -19.6691 75.2771 0.155609
16 3   -84.394 92.7863 0.250852
17 3   305.073 31.127 0.613313
18 3   -16.1932 -202.283 0.40586
19 3   -18.7848 348.9 0.69881
20 3   -95.1569 -164.493 0.380067
21 3   373.876 -139.6 0.798176
22 3   -184.978 28.782 0.374409
23 3   135.709 180.691 0.451956
24 3   66.0136 25.6653 0.141655
25 3   -154.132 37.3766 0.317197
26 3   23.1403 307.013 0.615769
27 3   -10947.8 -4202.63 23.4535
28 3   789.394 -389.569 1.76058
29 3   -14.785 -187.986 0.377132
30 3   780.552 110.61 1.5767
31 3   692.033 -615.748 1.85263
32 3   -63.5118 -75.171 0.196819
33 3   -5.11642 154.059 0.308288
34 3   -470.164 -1234.58 2.64214
35 3   -3.55352 55.3925 0.111013
36 3   -36.6561 -89.2137 0.192902
37 3   -17.4729 121.577 0.245653
38 3   -12.7495 -22.8147 0.0522708
39 3   -131.633 41.1284 0.275817
40 3   24.7905 -168.743 0.341108
41 3   22.0399 173.968 0.350718
42 3   -129.448 345.641 0.738172
43 3   96.1022 -68.9738 0.236584
44 3   -139.238 -3.95086 0.278588
45 3   -54.7736 108.333 0.242786
46 3   24.7186 190.504 0.384201
47 3   197.901 -64.2867 0.416161
48 3   28.2049 124.767 0.255831
49 3   -411.02 828.066 1.84892
50 3   19.4984 -63.2571 0.132388
1 4   -243.573 -115.09 0.53879
2 4   -175.019 -58.8105 0.369271
3 4   97.8076 16.853 0.198498
4 4   -17.9599 -37.2242 0.0826607
5 4   -7.44015 -75.9398 0.152607
6 4   -139.927 -193.775 0.478029
7 4   210.051 736.653 1.53203
8 4   278.48 104.755 0.595062
9 4   -255.281 -354.482 0.873672
10 4   -429.938 576.874 1.43893
11 4   136.858 -28.3028 0.279507
12 4   -160.622 327.931 0.730309
13 4   59.0262 44.5112 0.147856
14 4   252.998 277.742 0.751396
15 4   -122.33 63.8424 0.275974
16 4   24.8014 -282.898 0.567966
17 4   212.335 -327.238 0.780181
18 4   -354.172 11.0816 0.70869
19 4   135.848 182.882 0.455634
20 4   -487.805 -309.978 1.15592
21 4   105.28 154.416 0.373782
22 4   -167.474 -33.3445 0.341522
23 4   -122.845 -97.9326 0.314208
24 4   200.211 90.8985 0.439759
25 4   -157694 51673.4 331.888
26 4   1214.23 -128.511 2.44202
27 4   -24.7946 47.7006 0.10752
28 4   63.556 580.13 1.1672
29 4   76.32 -11.4116 0.154337
30 4   -687.916 -465.993 1.66178
31 4   -289.919 63.7754 0.593701
32 4   236.24 -57.146 0.486107
33 4   -116.662 212.969 0.485658
34 4   42.7569 -270.995 0.548694
35 4   184.07 -135.09 0.456644
36 4   -37.696 125.219 0.26154
37 4   40.5949 -259.378 0.525071
38 4   -28.0848 -508.044 1.01764
39 4   307.926 227.662 0.765894
40 4   -200.969 37.3425 0.408817
41 4   -229.503 -113.736 0.512279
42 4   184.12 -251.006 0.622589
43 4   -381.986 -232.156 0.894001
44 4   318.264 -46.9559 0.643418
45 4   74.57 90.0844 0.233888
46 4   108.176 131.732 0.340912
47 4   -367.951 128.731 0.779641
48 4   -104.156 -255.91 0.552587
49 4   -22.645 -147.057 0.29758
50 4   -59.9565 -124.636 0.276615
1 5   -309.417 347.932 0.931226
2 5   -406.368 618.228 1.47965
3 5   333.265 502.238 1.2055
4 5   34.3731 -61.4445 0.140811
5 5   375.588 174.335 0.828152
6 5   179.467 137.15 0.451746
7 5   88.33 -8.204 0.17742
8 5   -37.9695 266.364 0.538114
9 5   -36.7368 -84.5959 0.184457
10 5   64.1295 -69.4866 0.189114
11 5   -216.985 952.546 1.9539
12 5   -499.818 226.029 1.0971
13 5   575.663 -114.185 1.17376
14 5   31.3625 27.6935 0.0836787
15 5   -1279.74 1104.56 3.381
16 5   -246.069 32.8031 0.496492
17 5   -3.96803 -25.8764 0.0523577
18 5   5.92171 146.423 0.293085
19 5   196.462 -16.1598 0.394251
20 5   -13.3746 42.4382 0.0889918
21 5   2982.2 908.732 6.23517
22 5   -55.8116 -137.628 0.297028
23 5   259.693 31.8456 0.523276
24 5   78.7929 71.6156 0.212952
25 5   21.8799 -182.425 0.367465
26 5   89.2765 335.747 0.694827
27 5   -107.239 -182.496 0.423343
28 5   -58.1693 -221.561 0.45814
29 5   -452.817 -95.1707 0.92542
30 5   -35.101 24.3096 0.0853942
31 5   209.883 -65.5306 0.43975
32 5   -99.0597 -280.329 0.594633
33 5   -172.437 45.8422 0.356853
34 5   -129.052 -159.408 0.410197
35 5   76.2664 415.009 0.843917
36 5   -17.117 10.3614 0.0400175
37 5   551.255 -161.464 1.14883
38 5   294.438 -57.3738 0.599952
39 5   -283.024 -116.659 0.612248
40 5   84.3619 -165.155 0.370908
41 5   -22.4204 171.461 0.345842
42 5   47.5206 -84.8339 0.194474
43 5   163.107 -100.348 0.383008
44 5   -75.427 132.294 0.304572
45 5   48.032 -4.21412 0.0964331
46 5   136.822 -269.997 0.605371
47 5   1243.71 -684.653 2.83942
48 5   -108.619 -109.32 0.308213
49 5   637.669 371.176 1.47566
50 5   -284.28 -460.943 1.08311
1 6   -152.332 183.676 0.477251
2 6   52.8651 -0.117887 0.10573
3 6   -56.1534 -64.7855 0.171469
4 6   309.651 -124.347 0.667371
5 6   -120.938 314.015 0.672997
6 6   -162.282 178.905 0.483083
7 6   690.16 639.354 1.88159
8 6   -394.088 -629.048 1.4846
9 6   83.1286 33.219 0.17904
10 6   -80.3517 -108.049 0.269303
11 6   -202.539 -38.9477 0.412499
12 6   52.4449 38.2007 0.129765
13 6   18.6823 62.6486 0.13075
14 6   -250.784 245.617 0.702056
15 6   -452.016 3.01291 0.904052
16 6   48.1893 22.0143 0.105959
17 6   -254.698 352.591 0.869923
18 6   -81.3706 -0.118888 0.162741
19 6   141.151 174.345 0.448642
20 6   -206.923 -11.9285 0.414532
21 6   50.0477 60.9243 0.15769
22 6   241.32 132.497 0.550601
23 6   -499.678 151.798 1.04445
24 6   43.9604 68.3633 0.162555
25 6   131.506 66.8445 0.295039
26 6   56.2592 -146.861 0.314536
27 6   -12.189 262.432 0.52543
28 6   -332.4 302.387 0.898728
29 6   -126.148 -96.5762 0.317743
30 6   136.993 -25.6808 0.278758
31 6   382.787 451.05 1.18317
32 6   120.896 19.6171 0.244954
33 6   75.8022 -12.6211 0.153692
34 6   138.256 -243.89 0.560703
35 6   19.0783 -22.5541 0.0590819
36 6   -18.9811 -90.1558 0.184265
37 6   -431.094 395.795 1.17046
38 6   512.77 -531.118 1.47651
39 6   500.015 -32.7016 1.00217
40 6   107.835 96.8806 0.289925
41 6   -33.5718 -255.6 0.515591
42 6   -359.501 110.077 0.751951
43 6   -282.468 58.8909 0.577084
44 6   -263.954 -169.463 0.627342
45 6   -446.481 -702.809 1.66528
46 6   -182.504 28.6936 0.369492
47 6   -956.354 645.157 2.30724
48 6   174.383 -228.475 0.57484
49 6   5.57017 -191.757 0.383675
50 6   193.084 33.6523 0.391989
1 7   -16.5541 20.0783 0.0520452
2 7   24.8301 -64.2414 0.137746
3 7   188.896 265.176 0.651152
4 7   -356.144 56.7771 0.721283
5 7   157.688 53.6573 0.333135
6 7   -57.1585 -17.4673 0.119536
7 7   748.918 -481.676 1.78089
8 7   262.488 521.397 1.16748
9 7   119.298 -291.952 0.630772
10 7   -147.159 -132.284 0.395751
11 7   3.53442 -112.69 0.225491
12 7   -147.75 -286.171 0.644124
13 7   -116.695 -37.974 0.245437
14 7   302.384 302.869 0.855958
15 7   22140.5 61341.7 130.43
16 7   -84.0755 54.3016 0.200173
17 7   -272.949 -48.0879 0.554305
18 7   -327.712 328.033 0.927364
19 7   19.7048 -23.9461 0.0620225
20 7   138.781 454.862 0.951126
21 7   275.783 -203.749 0.685769
22 7   -272.659 -67.8229 0.561935
23 7   -49.1833 5.02821 0.0988793
24 7   -19.8141 14.6432 0.0492757
25 7   -106.813 470.515 0.964974
26 7   20.5808 98.89 0.202018
27 7   -27.8736 0.150059 0.055748
28 7   -389.806 725.32 1.64686
29 7   139.587 17.1367 0.281269
30 7   190.517 40.8106 0.389677
31 7   752.951 897.946 2.34371
32 7   915.909 891.517 2.55632
33 7   148.957 -199.012 0.497167
34 7   -184.337 -46.8042 0.380373
35 7   -243.502 -743.471 1.56466
36 7   108.396 37.8792 0.229649
