1 1   79.6874 -83.8732 0.231385
2 1   -326.536 681.107 1.51067
3 1   5.32671 -68.0196 0.136456
4 1   -32.8996 99.2513 0.209124
5 1   -842.104 -832.268 2.36796
6 1   -167.909 -193.907 0.513004
7 1   23.6935 -106.892 0.218973
8 1   127.112 118.309 0.347301
9 1   -207.199 132.236 0.491601
10 1   -32.3634 -244.048 0.492368
11 1   -610.536 151.781 1.25824
12 1   -121.133 565.577 1.15681
13 1   -132.667 -258.291 0.58074
14 1   14650 9123.31 34.517
15 1   -97.2018 -113.997 0.299623
16 1   -66.1145 -315.697 0.645091
17 1   -30.437 -218.305 0.440833
18 1   -59.5008 -101.052 0.234536
19 1   13.724 89.5153 0.181123
20 1   -14.4282 -329.319 0.65927
21 1   159.842 -173.373 0.471626
22 1   -30.4481 116.943 0.241685
23 1   90.7783 -87.1294 0.251652
24 1   45.7949 -62.3457 0.154715
25 1   -138.3 231.213 0.538837
26 1   -55.1853 -133.686 0.289257
27 1   93.2233 -260.444 0.553252
28 1   -44.1263 -87.5873 0.19615
29 1   91.8615 -134.625 0.325959
30 1   224.776 -314.02 0.772355
31 1   130.9 -76.5293 0.30326
32 1   -121.31 -21.087 0.246258
33 1   -2.78851 99.4798 0.199038
34 1   -544.721 295.759 1.23967
35 1   -283.357 261.303 0.770897
36 1   2687.59 1627.18 6.28358
37 1   450.19 324.081 1.10941
38 1   27.7654 -115.32 0.237231
39 1   -299.504 2.82725 0.599035
40 1   -42.6967 -122.872 0.260159
41 1   -260.511 -106.144 0.562611
42 1   -95.6766 -62.486 0.228548
43 1   -24.7474 302.415 0.606851
44 1   -108.841 -90.6321 0.28327
45 1   3.15602 -179.789 0.359633
46 1   -28.0608 -175.605 0.355665
47 1   37.0818 57.4417 0.136742
48 1   -111.923 -147.74 0.370696
49 1   252.303 -82.4887 0.53089
50 1   -384.457 675.183 1.55394
1 2   -221.582 116.159 0.500366
2 2   -325.917 -324.75 0.920184
3 2   1059.87 -223.332 2.1663
4 2   2720.76 -3221.99 8.43415
