0	0	0	0
1	0.0078125	0.0477051	0.0472094
2	0.015625	0.0944188	0.0934761
3	0.0234375	0.139247	0.137932
4	0.03125	0.181444	0.179822
5	0.0390625	0.220397	0.218503
6	0.046875	0.255562	0.2534
7	0.0546875	0.286402	0.283963
8	0.0625	0.312365	0.309664
9	0.0703125	0.332925	0.330021
10	0.078125	0.347677	0.344669
11	0.0859375	0.356413	0.353421
12	0.09375	0.359164	0.356289
13	0.101563	0.356164	0.353468
14	0.109375	0.347771	0.345274
15	0.117188	0.334383	0.332084
16	0.125	0.316396	0.314306
17	0.132813	0.294228	0.292391
18	0.140625	0.268387	0.266881
19	0.148438	0.239533	0.238443
20	0.15625	0.2085	0.207886
21	0.164063	0.17624	0.176116
22	0.171875	0.143731	0.14406
23	0.179688	0.11188	0.112599
24	0.1875	0.0814672	0.0825224
25	0.195313	0.0531646	0.0545317
26	0.203125	0.0275963	0.0292826
27	0.210938	0.00540054	0.00742208
28	0.21875	-0.0127521	-0.0104024
29	0.226563	-0.0262053	-0.0235795
30	0.234375	-0.0344069	-0.0316014
31	0.242188	-0.0369975	-0.0341282
32	0.25	-0.0338494	-0.0310178
33	0.257813	-0.0250381	-0.0223071
34	0.265625	-0.0107647	-0.00815678
35	0.273438	0.00872455	0.0112051
36	0.28125	0.0331749	0.0355108
37	0.289063	0.0622971	0.0644362
38	0.296875	0.0956975	0.0975538
39	0.304688	0.132811	0.134288
40	0.3125	0.172879	0.173907
41	0.320313	0.215003	0.215557
42	0.328125	0.258234	0.258338
43	0.335938	0.301672	0.301376
44	0.34375	0.344517	0.343863
45	0.351563	0.386054	0.385054
46	0.359375	0.425591	0.424228
47	0.367188	0.462403	0.46065
48	0.375	0.495709	0.493565
49	0.382813	0.524727	0.522236
50	0.390625	0.548762	0.546013
51	0.398438	0.567299	0.564405
52	0.40625	0.580047	0.577106
53	0.414063	0.586912	0.583984
54	0.421875	0.587921	0.585031
55	0.429688	0.583151	0.580306
56	0.4375	0.572691	0.569911
57	0.445313	0.556672	0.554017
58	0.453125	0.535344	0.532906
59	0.460938	0.50914	0.507025
60	0.46875	0.478706	0.476994
61	0.476563	0.444848	0.443575
62	0.484375	0.408444	0.407597
63	0.492188	0.370347	0.369889
64	0.5	0.331333	0.331234
65	0.507813	0.29212	0.292379
66	0.515625	0.253424	0.254071
67	0.523438	0.216023	0.217097
68	0.53125	0.180769	0.182282
69	0.539063	0.148542	0.150459
70	0.546875	0.120149	0.122389
71	0.554688	0.0962366	0.0986949
72	0.5625	0.0772406	0.079824
73	0.570313	0.0634113	0.0660617
74	0.578125	0.0548829	0.0575789
75	0.585938	0.0517465	0.0544815
76	0.59375	0.0540802	0.0568311
77	0.601563	0.0619158	0.064621
78	0.609375	0.0751617	0.0777226
79	0.617188	0.0935294	0.0958347
80	0.625	0.116508	0.118468
81	0.632813	0.143406	0.144976
82	0.640625	0.173445	0.174627
83	0.648438	0.205849	0.20667
84	0.65625	0.239895	0.240373
85	0.664063	0.274897	0.27502
86	0.671875	0.310146	0.309871
87	0.679688	0.344845	0.344123
88	0.6875	0.378101	0.376907
89	0.695313	0.408969	0.407328
90	0.703125	0.436555	0.434538
91	0.710938	0.460108	0.457811
92	0.71875	0.479068	0.476578
93	0.726563	0.493048	0.490416
94	0.734375	0.501764	0.499008
95	0.742188	0.504969	0.502093
96	0.75	0.502423	0.49945
97	0.757813	0.493931	0.490924
98	0.765625	0.479425	0.476486
99	0.773438	0.459041	0.456284
100	0.78125	0.433143	0.430667
101	0.789063	0.402294	0.400149
102	0.796875	0.367155	0.36535
103	0.804688	0.328406	0.326924
104	0.8125	0.286693	0.285527
105	0.820313	0.242647	0.241821
106	0.828125	0.19695	0.196519
107	0.835938	0.15039	0.150416
108	0.84375	0.103882	0.104401
109	0.851563	0.058412	0.0594122
110	0.859375	0.0149424	0.0163631
111	0.867188	-0.0256857	-0.02393
112	0.875	-0.0628024	-0.0607884
113	0.882813	-0.0958911	-0.0936634
114	0.890625	-0.124524	-0.122094
115	0.898438	-0.148297	-0.145663
116	0.90625	-0.166802	-0.163984
117	0.914063	-0.179672	-0.176732
118	0.921875	-0.186663	-0.183703
119	0.929688	-0.187735	-0.184874
120	0.9375	-0.183086	-0.180424
121	0.945313	-0.173113	-0.170708
122	0.953125	-0.15833	-0.156196
123	0.960938	-0.13928	-0.137411
124	0.96875	-0.116492	-0.11489
125	0.976563	-0.0904987	-0.0891981
126	0.984375	-0.0619037	-0.0609706
127	0.992188	-0.0314425	-0.0309518
128	1	0	0
