0	0	0	0
1	0.0078125	0.0629218	0.0593884
2	0.015625	0.118777	0.113508
3	0.0234375	0.164093	0.159636
4	0.03125	0.200496	0.198669
5	0.0390625	0.233244	0.234086
6	0.046875	0.267676	0.269447
7	0.0546875	0.305651	0.305879
8	0.0625	0.344081	0.34104
9	0.0703125	0.376429	0.370183
10	0.078125	0.396284	0.388689
11	0.0859375	0.40095	0.394605
12	0.09375	0.392926	0.389689
13	0.101563	0.378427	0.378367
14	0.109375	0.363808	0.365204
15	0.117188	0.35198	0.352368
16	0.125	0.340927	0.338576
17	0.132813	0.325172	0.320132
18	0.140625	0.299336	0.293437
19	0.148438	0.261702	0.257504
20	0.15625	0.215671	0.214985
21	0.164063	0.168269	0.17111
22	0.171875	0.126549	0.131133
23	0.179688	0.0939967	0.097789
24	0.1875	0.0690293	0.0702256
25	0.195313	0.0464544	0.0450276
26	0.203125	0.0210259	0.0187267
27	0.210938	-0.00900101	-0.00968984
28	0.21875	-0.0404056	-0.0377492
29	0.226563	-0.0664975	-0.0605548
30	0.234375	-0.080704	-0.0733262
31	0.242188	-0.0801549	-0.0739371
32	0.25	-0.0671701	-0.0639696
33	0.257813	-0.0477843	-0.0476719
34	0.265625	-0.0281737	-0.0294323
35	0.273438	-0.0110802	-0.0112499
36	0.28125	0.0056738	0.00831623
37	0.289063	0.0277127	0.0331085
38	0.296875	0.0605432	0.0668528
39	0.304688	0.105993	0.110644
40	0.3125	0.160744	0.161913
41	0.320313	0.217833	0.215493
42	0.328125	0.270241	0.266161
43	0.335938	0.314489	0.31119
44	0.34375	0.352139	0.351413
45	0.351563	0.388337	0.390196
46	0.359375	0.428253	0.430935
47	0.367188	0.473533	0.474544
48	0.375	0.520836	0.51843
49	0.382813	0.563327	0.557555
50	0.390625	0.594275	0.586981
51	0.398438	0.610635	0.604409
52	0.40625	0.614543	0.611239
53	0.414063	0.611842	0.611529
54	0.421875	0.608515	0.609478
55	0.429688	0.607113	0.606893
56	0.4375	0.605271	0.602151
57	0.445313	0.597189	0.591233
58	0.453125	0.577195	0.570253
59	0.460938	0.543317	0.53797
60	0.46875	0.498745	0.496827
61	0.476563	0.450337	0.45189
62	0.484375	0.405035	0.4083
63	0.492188	0.366263	0.368734
64	0.5	0.332433	0.332333
65	0.507813	0.298403	0.295732
66	0.515625	0.25903	0.255565
67	0.523438	0.212728	0.210976
68	0.53125	0.162921	0.164638
69	0.539063	0.116549	0.121697
70	0.546875	0.0804732	0.0872176
71	0.554688	0.0578864	0.0636447
72	0.5625	0.0468162	0.0497404
73	0.570313	0.0415943	0.041619
74	0.578125	0.0364218	0.0352654
75	0.585938	0.0289365	0.0290561
76	0.59375	0.0216904	0.0248028
77	0.601563	0.0206691	0.0267048
78	0.609375	0.0317193	0.0388247
79	0.617188	0.0569803	0.0625656
80	0.625	0.0934118	0.0956327
81	0.632813	0.134285	0.133091
82	0.640625	0.172771	0.169908
83	0.648438	0.20553	0.203492
84	0.65625	0.234213	0.234763
85	0.664063	0.263995	0.267119
86	0.671875	0.300025	0.303933
87	0.679688	0.343872	0.346044
88	0.6875	0.392062	0.390728
89	0.695313	0.437583	0.432769
90	0.703125	0.473475	0.467005
91	0.710938	0.496427	0.490873
92	0.71875	0.50827	0.505473
93	0.726563	0.514519	0.514536
94	0.734375	0.520803	0.521913
95	0.742188	0.529307	0.52905
96	0.75	0.537297	0.533956
97	0.757813	0.538604	0.532249
98	0.765625	0.5272	0.519687
99	0.773438	0.50077	0.494697
100	0.78125	0.462194	0.45941
101	0.789063	0.418049	0.418615
102	0.796875	0.375036	0.377216
103	0.804688	0.336382	0.337694
104	0.8125	0.300352	0.299045
105	0.820313	0.261707	0.257808
106	0.828125	0.215264	0.210577
107	0.835938	0.159447	0.156507
108	0.84375	0.0977496	0.0983403
109	0.851563	0.0372338	0.0413415
110	0.859375	-0.0150666	-0.0092527
111	0.867188	-0.0557392	-0.0507799
112	0.875	-0.0864932	-0.0842181
113	0.882813	-0.112697	-0.113156
114	0.890625	-0.13982	-0.141283
115	0.898438	-0.169869	-0.169872
116	0.90625	-0.199924	-0.196745
117	0.914063	-0.223621	-0.21733
118	0.921875	-0.234735	-0.22719
119	0.929688	-0.230758	-0.224555
120	0.9375	-0.214376	-0.211373
121	0.945313	-0.191987	-0.192249
122	0.953125	-0.170122	-0.171923
123	0.960938	-0.151859	-0.152725
124	0.96875	-0.135327	-0.133521
125	0.976563	-0.115182	-0.11074
126	0.984375	-0.0861521	-0.0808936
127	0.992188	-0.0466048	-0.0430761
128	1	0	0
