0	0	0	0
1	0.0078125	0.0454198	0.0450022
2	0.015625	0.0900043	0.0891847
3	0.0234375	0.13295	0.131755
4	0.03125	0.173506	0.17197
5	0.0390625	0.210989	0.209143
6	0.046875	0.24478	0.242658
7	0.0546875	0.274327	0.271964
8	0.0625	0.299148	0.296589
9	0.0703125	0.318852	0.316152
10	0.078125	0.333156	0.33038
11	0.0859375	0.341908	0.339124
12	0.09375	0.345092	0.342367
13	0.101563	0.342827	0.34022
14	0.109375	0.335348	0.332907
15	0.117188	0.322988	0.320756
16	0.125	0.306164	0.304182
17	0.132813	0.285377	0.283688
18	0.140625	0.261212	0.259856
19	0.148438	0.234336	0.233353
20	0.15625	0.205494	0.204911
21	0.164063	0.175487	0.175315
22	0.171875	0.145135	0.14537
23	0.179688	0.115253	0.11588
24	0.1875	0.0866243	0.0876207
25	0.195313	0.0599883	0.061332
26	0.203125	0.0360396	0.037707
27	0.210938	0.0154258	0.017389
28	0.21875	-0.00126155	0.000960495
29	0.226563	-0.0135048	-0.0110734
30	0.234375	-0.0208852	-0.0183052
31	0.242188	-0.0231055	-0.0204436
32	0.25	-0.020002	-0.0173239
33	0.257813	-0.0115424	-0.00890773
34	0.265625	0.00218648	0.00472592
35	0.273438	0.0209942	0.0233914
36	0.28125	0.0445964	0.0468046
37	0.289063	0.0726151	0.0745849
38	0.296875	0.104573	0.106254
39	0.304688	0.139893	0.141236
40	0.3125	0.177899	0.178868
41	0.320313	0.217843	0.218415
42	0.328125	0.258931	0.259098
43	0.335938	0.300352	0.300119
44	0.34375	0.341307	0.340683
45	0.351563	0.381014	0.380011
46	0.359375	0.418715	0.417346
47	0.367188	0.453678	0.451961
48	0.375	0.485208	0.483172
49	0.382813	0.512667	0.510355
50	0.390625	0.535501	0.532967
51	0.398438	0.553267	0.550572
52	0.40625	0.565643	0.562852
53	0.414063	0.572437	0.569608
54	0.421875	0.573573	0.570758
55	0.429688	0.569079	0.566328
56	0.4375	0.559082	0.556445
57	0.445313	0.543811	0.541344
58	0.453125	0.523605	0.521365
59	0.460938	0.498919	0.496963
60	0.46875	0.47032	0.468694
61	0.476563	0.438469	0.437206
62	0.484375	0.404092	0.403211
63	0.492188	0.367954	0.367463
64	0.5	0.330835	0.330735
65	0.507813	0.293516	0.293807
66	0.515625	0.25678	0.257461
67	0.523438	0.221407	0.222471
68	0.53125	0.188162	0.18959
69	0.539063	0.157773	0.159531
70	0.546875	0.130901	0.132944
71	0.554688	0.108115	0.110386
72	0.5625	0.0898706	0.0923121
73	0.570313	0.0765098	0.0790667
74	0.578125	0.0682628	0.0708846
75	0.585938	0.0652593	0.0678966
76	0.59375	0.0675303	0.0701306
77	0.601563	0.0750018	0.0775069
78	0.609375	0.0874836	0.0898306
79	0.617188	0.104659	0.106786
80	0.625	0.126088	0.12794
81	0.632813	0.15122	0.152754
82	0.640625	0.17942	0.180609
83	0.648438	0.209998	0.210823
84	0.65625	0.242226	0.242674
85	0.664063	0.27535	0.27541
86	0.671875	0.308595	0.308257
87	0.679688	0.341163	0.340423
88	0.6875	0.372252	0.371117
89	0.695313	0.401071	0.399565
90	0.703125	0.426878	0.425038
91	0.710938	0.449004	0.446877
92	0.71875	0.466876	0.464513
93	0.726563	0.480023	0.477475
94	0.734375	0.488074	0.485387
95	0.742188	0.490751	0.487972
96	0.75	0.48787	0.485051
97	0.757813	0.479351	0.476552
98	0.765625	0.465234	0.46252
99	0.773438	0.445689	0.443127
100	0.78125	0.42102	0.418672
101	0.789063	0.391655	0.389569
102	0.796875	0.358117	0.356331
103	0.804688	0.321008	0.319549
104	0.8125	0.280981	0.279874
105	0.820313	0.23874	0.238007
106	0.828125	0.195033	0.194696
107	0.835938	0.150651	0.150725
108	0.84375	0.106417	0.106906
109	0.851563	0.0631609	0.0640539
110	0.859375	0.0216909	0.0229607
111	0.867188	-0.0172395	-0.0156307
112	0.875	-0.0529523	-0.051047
113	0.882813	-0.0848545	-0.0826947
114	0.890625	-0.112437	-0.110064
115	0.898438	-0.135273	-0.132728
116	0.90625	-0.153019	-0.150352
117	0.914063	-0.165432	-0.162701
118	0.921875	-0.172384	-0.169656
119	0.929688	-0.17388	-0.171224
120	0.9375	-0.170063	-0.167544
121	0.945313	-0.161208	-0.158879
122	0.953125	-0.147694	-0.145601
123	0.960938	-0.129995	-0.128173
124	0.96875	-0.108652	-0.107135
125	0.976563	-0.0842748	-0.0830949
126	0.984375	-0.057538	-0.0567283
127	0.992188	-0.0291818	-0.028769
128	1	0	0
