0	0	0	0
1	0.0078125	0.0501559	0.049439
2	0.015625	0.098878	0.0976118
3	0.0234375	0.145068	0.143495
4	0.03125	0.188111	0.186417
5	0.0390625	0.227767	0.225989
6	0.046875	0.263866	0.26189
7	0.0546875	0.296013	0.293665
8	0.0625	0.323464	0.320644
9	0.0703125	0.345275	0.342043
10	0.078125	0.360623	0.357201
11	0.0859375	0.369126	0.365802
12	0.09375	0.37098	0.367978
13	0.101563	0.366831	0.364215
14	0.109375	0.35745	0.355125
15	0.117188	0.343418	0.341217
16	0.125	0.324984	0.322803
17	0.132813	0.302187	0.300071
18	0.140625	0.275158	0.273305
19	0.148438	0.244422	0.243087
20	0.15625	0.211015	0.210377
21	0.164063	0.176332	0.176403
22	0.171875	0.141791	0.142418
23	0.179688	0.108505	0.109457
24	0.1875	0.0771239	0.0782284
25	0.195313	0.0479521	0.0491833
26	0.203125	0.0212427	0.0227248
27	0.210938	-0.00250243	-0.000587552
28	0.21875	-0.0224178	-0.0199608
29	0.226563	-0.0374192	-0.0344745
30	0.234375	-0.0465312	-0.0433162
31	0.242188	-0.0492132	-0.0460139
32	0.25	-0.0454967	-0.042536
33	0.257813	-0.0358589	-0.0332024
34	0.265625	-0.0209082	-0.0184628
35	0.273438	-0.00106674	0.00132817
36	0.28125	0.0235645	0.0260077
37	0.289063	0.0530821	0.0555191
38	0.296875	0.0874736	0.0896978
39	0.304688	0.126313	0.12806
40	0.3125	0.168646	0.169723
41	0.320313	0.213133	0.213515
42	0.328125	0.258384	0.258214
43	0.335938	0.303296	0.30279
44	0.34375	0.347197	0.346517
45	0.351563	0.389739	0.388898
46	0.359375	0.430599	0.429461
47	0.367188	0.469184	0.467557
48	0.375	0.504514	0.502278
49	0.382813	0.535373	0.532575
50	0.390625	0.560636	0.557487
51	0.398438	0.579602	0.576383
52	0.40625	0.59213	0.589061
53	0.414063	0.598521	0.595667
54	0.421875	0.599204	0.596472
55	0.429688	0.594422	0.591654
56	0.4375	0.584104	0.581205
57	0.445313	0.567989	0.56502
58	0.453125	0.545937	0.543114
59	0.460938	0.518239	0.515834
60	0.46875	0.485731	0.483948
61	0.476563	0.449656	0.44853
62	0.484375	0.41133	0.410731
63	0.492188	0.371806	0.371531
64	0.5	0.331733	0.331633
65	0.507813	0.29146	0.291535
66	0.515625	0.251337	0.251735
67	0.523438	0.212011	0.212938
68	0.53125	0.174539	0.176124
69	0.539063	0.140237	0.142443
70	0.546875	0.110346	0.112972
71	0.554688	0.0857072	0.0884785
72	0.5625	0.0666108	0.0693133
73	0.570313	0.0529194	0.0554927
74	0.578125	0.0443747	0.0469131
75	0.585938	0.0409067	0.0435684
76	0.59375	0.042762	0.0456395
77	0.601563	0.0503722	0.0534011
78	0.609375	0.0640401	0.0670008
79	0.617188	0.0836294	0.0862406
80	0.625	0.108441	0.110492
81	0.632813	0.137355	0.1388
82	0.640625	0.169159	0.170116
83	0.648438	0.202877	0.203539
84	0.65625	0.23792	0.238423
85	0.664063	0.273969	0.274301
86	0.671875	0.310681	0.31068
87	0.679688	0.347391	0.34684
88	0.6875	0.382998	0.381755
89	0.695313	0.416119	0.414209
90	0.703125	0.44542	0.443036
91	0.710938	0.469953	0.467358
92	0.71875	0.489296	0.486698
93	0.726563	0.503444	0.500898
94	0.734375	0.5125	0.509906
95	0.742188	0.516368	0.513567
96	0.75	0.514635	0.511533
97	0.757813	0.506698	0.503361
98	0.765625	0.492086	0.488737
99	0.773438	0.470776	0.467701
100	0.78125	0.443316	0.440732
101	0.789063	0.410688	0.40865
102	0.796875	0.373985	0.372383
103	0.804688	0.334079	0.332732
104	0.8125	0.29148	0.290264
105	0.820313	0.24645	0.245391
106	0.828125	0.199301	0.198571
107	0.835938	0.150692	0.150522
108	0.84375	0.101743	0.102287
109	0.851563	0.0538822	0.0551281
110	0.859375	0.00851314	0.0102807
111	0.867188	-0.0333208	-0.0312859
112	0.875	-0.071085	-0.0689798
113	0.882813	-0.104639	-0.10251
114	0.890625	-0.133934	-0.131676
115	0.898438	-0.158713	-0.15616
116	0.90625	-0.178386	-0.175442
117	0.914063	-0.192171	-0.1889
118	0.921875	-0.199415	-0.196041
119	0.929688	-0.19991	-0.196722
120	0.9375	-0.19403	-0.191248
121	0.945313	-0.182587	-0.180273
122	0.953125	-0.166517	-0.16457
123	0.960938	-0.146552	-0.144799
124	0.96875	-0.123081	-0.121406
125	0.976563	-0.0962602	-0.0947023
126	0.984375	-0.0663236	-0.0650669
127	0.992188	-0.0338736	-0.0331618
128	1	0	0
