0.000000 	  0.000000 
0.006667 	  0.000000 
0.013333 	  0.000000 
0.020000 	  0.000000 
0.026667 	  0.000000 
0.033333 	  0.000000 
0.040000 	  0.000000 
0.046667 	  0.000000 
0.053333 	  0.000000 
0.060000 	  0.000000 
0.066667 	  0.000000 
0.073333 	  0.000000 
0.080000 	  0.000000 
0.086667 	  0.000000 
0.093333 	  0.000000 
0.100000 	  0.000000 
0.106667 	  0.000000 
0.113333 	  0.000000 
0.120000 	  0.000000 
0.126667 	  0.000000 
0.133333 	  0.000000 
0.140000 	  0.000000 
0.146667 	  0.000000 
0.153333 	  0.000000 
0.160000 	  0.000000 
0.166667 	  0.000000 
0.173333 	  0.000000 
0.180000 	  0.000000 
0.186667 	  0.000000 
0.193333 	  0.000000 
0.200000 	  0.000000 
0.206667 	  0.000000 
0.213333 	  0.000000 
0.220000 	  0.000000 
0.226667 	  0.000000 
0.233333 	  0.000000 
0.240000 	  0.000000 
0.246667 	  0.000000 
0.253333 	  0.000001 
0.260000 	  0.000002 
0.266667 	  0.000004 
0.273333 	  0.000007 
0.280000 	  0.000014 
0.286667 	  0.000028 
0.293333 	  0.000054 
0.300000 	  0.000100 
0.306667 	  0.000182 
0.313333 	  0.000326 
0.320000 	  0.000571 
0.326667 	  0.000978 
0.333333 	  0.001635 
0.340000 	  0.002668 
0.346667 	  0.004239 
0.353333 	  0.006549 
0.360000 	  0.009816 
0.366667 	  0.014249 
0.373333 	  0.020015 
0.380000 	  0.027203 
0.386667 	  0.035823 
0.393333 	  0.045812 
0.400000 	  0.057058 
0.406667 	  0.069432 
0.413333 	  0.082798 
0.420000 	  0.097031 
0.426667 	  0.112019 
0.433333 	  0.127661 
0.440000 	  0.143874 
0.446667 	  0.160584 
0.453333 	  0.177728 
0.460000 	  0.195253 
0.466667 	  0.213114 
0.473333 	  0.231269 
0.480000 	  0.249685 
0.486667 	  0.268330 
0.493333 	  0.287178 
0.500000 	  0.306204 
0.506667 	  0.325388 
0.513333 	  0.344710 
0.520000 	  0.364152 
0.526667 	  0.383697 
0.533333 	  0.403331 
0.540000 	  0.423039 
0.546667 	  0.442806 
0.553333 	  0.462620 
0.560000 	  0.482468 
0.566667 	  0.502336 
0.573333 	  0.522212 
0.580000 	  0.542080 
0.586667 	  0.561928 
0.593333 	  0.581738 
0.600000 	  0.601494 
0.606667 	  0.621176 
0.613333 	  0.640762 
0.620000 	  0.660222 
0.626667 	  0.679522 
0.633333 	  0.698606 
0.640000 	  0.717369 
0.646667 	  0.735509 
0.653333 	  0.751749 
0.660000 	  0.759486 
0.666667 	  0.723279 
0.673333 	  0.510813 
0.680000 	  0.125577 
0.686667 	  0.003018 
0.693333 	  0.000185 
0.700000 	  0.000100 
0.706667 	  0.000054 
0.713333 	  0.000028 
0.720000 	  0.000014 
0.726667 	  0.000007 
0.733333 	  0.000004 
0.740000 	  0.000002 
0.746667 	  0.000001 
0.753333 	  0.000000 
0.760000 	  0.000000 
0.766667 	  0.000000 
0.773333 	  0.000000 
0.780000 	  0.000000 
0.786667 	  0.000000 
0.793333 	  0.000000 
0.800000 	  0.000000 
0.806667 	  0.000000 
0.813333 	  0.000000 
0.820000 	  0.000000 
0.826667 	  0.000000 
0.833333 	  0.000000 
0.840000 	  0.000000 
0.846667 	  0.000000 
0.853333 	  0.000000 
0.860000 	  0.000000 
0.866667 	  0.000000 
0.873333 	  0.000000 
0.880000 	  0.000000 
0.886667 	  0.000000 
0.893333 	  0.000000 
0.900000 	  0.000000 
0.906667 	  0.000000 
0.913333 	  0.000000 
0.920000 	  0.000000 
0.926667 	  0.000000 
0.933333 	  0.000000 
0.940000 	  0.000000 
0.946667 	  0.000000 
0.953333 	  0.000000 
0.960000 	  0.000000 
0.966667 	  0.000000 
0.973333 	  0.000000 
0.980000 	  0.000000 
0.986667 	  0.000000 
0.993333 	  0.000000 
